"",tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
397,1896361984,positive,0,,0,Southwest,,mrs_laurelanne,,0,@SouthwestAir thanks got put on the am flight tomorrow.  Don't have much faith it'll get off the ground tomorrow though.,,2015-02-17 11:01:55 -0800,,
398,961032192,negative,1,Customer Service Issue,0.6701,United,,SSest72,,0,@united 2 employee yelled at her. 3 employee stood with others whispering and pointing at her from behind counter,,2015-02-17 11:02:02 -0800,,
399,-2025299967,negative,0,Can't Tell,0.3494,United,,SSest72,,0,@united nexus confirmed that at any crossing via air car or boat she can travel with only Nexus.,,2015-02-17 11:02:52 -0800,,
400,-1530773503,positive,1,,,US Airways,,TreyWheelerCEO,,0,@USAirways Absolutely!! The staff was amazing!!,[36.08576903 -115.14953095],2015-02-17 11:02:59 -0800,Lima OH,Eastern Time (US & Canada)
401,172511232,negative,0,Flight Booking Problems,0.3333,US Airways,,GainesJohnson,,0,@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.,,2015-02-17 11:03:11 -0800,Charlottesville Virginia,Central Time (US & Canada)
402,1846046723,negative,1,Flight Attendant Complaints,0.6404,United,,SSest72,,0,@united she has crossed 4 prior times with other carriers and no issue. Karen was rude untrained and unhelpful I also spoke,,2015-02-17 11:03:29 -0800,,
403,1834270720,negative,1,Flight Attendant Complaints,1,Southwest,,Foxycleo13,,0,@SouthwestAir Ive had on an airline. Everyone else has been great but she soured the whole experience for me. Hope she's not there next time,,2015-02-17 11:03:36 -0800,Memphis TN,Central Time (US & Canada)
404,-95928320,negative,1,Customer Service Issue,0.6806,United,,SSest72,,0,@united with Karen and found her unhelpful and rude  called United at the time &amp; told she could board but Karen would not accept,,2015-02-17 11:04:19 -0800,,
405,-2033700863,negative,1,Customer Service Issue,1,US Airways,,rkasold,,0,@USAirways will you please update your website with the most current flight status? And update your customer service phone # on @google thx,,2015-02-17 11:04:41 -0800,,Eastern Time (US & Canada)
406,864567296,positive,1,,,Delta,,eddieanderson4u,,0,@JetBlue - BlueManity brought tears to my eyes. JetBlue' s commitment to giving back to the crewmembers and the community is aww inspiring!,,2015-02-17 11:04:59 -0800,New York NY,Central Time (US & Canada)
407,390594560,negative,1,Customer Service Issue,1,Southwest,,M_RoyceWilliams,,0,@SouthwestAir - I have spent 87 minutes (and counting) on hold w/ you today. After first 48 minutes I gave up. Trying again &amp; on 43rd min.,,2015-02-17 11:05:33 -0800,CT,Eastern Time (US & Canada)
408,-1496829952,neutral,0,,0,United,,thesuesaga,,0,@united What is the policy behind changing passengers' seating assignments at the gate?,,2015-02-17 11:05:51 -0800,North Hollywood CA,
409,2118664192,positive,1,,,Virgin America,,onerockgypsy,,0,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,,2015-02-17 11:06:40 -0800,next city,Pacific Time (US & Canada)
410,503853057,positive,1,,,Southwest,,laura_ying,,0,@SouthwestAir finally got through. Thanks!,,2015-02-17 11:06:47 -0800,Houston Texas,
411,-1647833088,negative,0,Can't Tell,0.3439,Southwest,,RPChewington,,0,@SouthwestAir why are you the ONLY airline that is not flying out of BNA today?,,2015-02-17 11:07:43 -0800,,Atlantic Time (Canada)
412,-389545983,negative,1,Lost Luggage,1,US Airways,,MsAmanRm103,,0,@USAirways Waiting for my luggage on flight 1923. Is there a delay?,,2015-02-17 11:09:03 -0800,Detroit MI,
413,1880416256,neutral,0,,0,US Airways,,Eagles_SAB,,0,@USAirways Darn it first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt,,2015-02-17 11:09:07 -0800,Philadelphia PA,Central Time (US & Canada)
414,134348800,negative,1,Flight Booking Problems,0.708,US Airways,,shoobe01,,0,@usairways If I could/wanted to call I wouldn't use the internet to make a reservation. swSite won't work on Chrome on several computers.,,2015-02-17 11:10:38 -0800,Mission Kansas,
415,-150446079,negative,1,Lost Luggage,0.6901,United,,joelraronoff,,0,@united 45 minutes after arrival and no bags for most people. UA469 from den to ewr. How long should we wait until a ual rep comes here?,,2015-02-17 11:12:28 -0800,Denver CO,Mountain Time (US & Canada)
416,298344448,negative,1,Flight Attendant Complaints,0.6419,US Airways,,liquidfox1,,0,@USAirways me too. In the future have a better harsh weather preparedness plan. So much of your staff called out that everything snowballed,,2015-02-17 11:13:08 -0800,This is an AD account. 18+,
417,88236032,negative,1,Customer Service Issue,1,Southwest,,amyegoley,,0,@SouthwestAir @CBSsoxfan you get to hold? called twice only to be kicked off.calls 3-6 #phonedied #AListpreferred http://t.co/1TZZ0vbMbS,,2015-02-17 11:13:20 -0800,Flowood MS,Central Time (US & Canada)
418,1510481921,negative,1,Lost Luggage,1,Southwest,,alysonphoto,,0,@SouthwestAir an entire flight of luggage missing at #dca.  Over an hour and nobody knows anything.,,2015-02-17 11:13:27 -0800,Here and there.,Pacific Time (US & Canada)
419,1065885697,negative,1,Customer Service Issue,0.6607,Delta,,ShiraJudah,,0,@JetBlue @KyleJudah It doesn't matter who you directed me to. It's the principle of the matter. When I gate checked the stroller it was,,2015-02-17 11:13:37 -0800,Boston MA,Greenland
420,-1610059776,positive,0,,0,US Airways,,erickofiejones,,0,@USAirways Thank you so much its been a very stressful day,,2015-02-17 11:13:41 -0800,,Eastern Time (US & Canada)
421,348278784,negative,0,Customer Service Issue,0.6904,Southwest,,andresecarvallo,,0,@SouthwestAir I recommend upgrading your IVR and using call back email and texting from a know caller.,,2015-02-17 11:14:23 -0800,Austin TX,Central Time (US & Canada)
422,-1815601150,positive,1,,,Southwest,,DebMannRN,,0,@SouthwestAir Another great flight &amp; crew Las Vegas-Chicago #3397. Thanks!,,2015-02-17 11:14:29 -0800,Indy,Eastern Time (US & Canada)
423,1308774400,negative,1,Customer Service Issue,0.3516,United,,catmaxed,,0,@united It is super frustrating that the folks at the United Ticket Counter in Pittsburg aren't honoring their own Media Rate! #unitedfail,,2015-02-17 11:15:58 -0800,,Pacific Time (US & Canada)
424,1679089664,negative,1,Bad Flight,0.6383,Southwest,,Grae_Drake,,0,@SouthwestAir Your onboard wifi is so bad it's taking me 20 minutes to send this tweet.  Working is off the table. #disappointed,,2015-02-17 11:16:58 -0800,NYC,Mountain Time (US & Canada)
425,-2050457598,neutral,0,,0,US Airways,,DaintyKenyan,,0,@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?,,2015-02-17 11:17:45 -0800,Research Triangle Park N.C.,Quito
426,-2067636224,neutral,0,,,Southwest,,fleur_de_chic,,0,@SouthwestAir just did thank you,,2015-02-17 11:18:08 -0800,212 by way of the 504.,
427,-905424893,negative,1,Can't Tell,0.7077,United,,elliotg9,,0,@united which is why my next flights to Miami will be on another airline.,,2015-02-17 11:19:49 -0800,,
428,-137060352,negative,1,Customer Service Issue,0.6413,Southwest,,jwgonsalves,,0,@SouthwestAir Received email w/reso's to my email that isn't associated to SWA account I own with CC info for my sister. #FRAUD please DM me,,2015-02-17 11:20:08 -0800,"San Francisco California ",Eastern Time (US & Canada)
429,1740767232,negative,0,Late Flight,0.3579,United,,AndrewBarco1,,0,@united I just need to get to RIC tonight. I've been in EWR for 24hrs now.,,2015-02-17 11:20:32 -0800,Usually in a plane,Eastern Time (US & Canada)
430,432553984,negative,1,Late Flight,0.6632,Delta,,gczark,,0,@JetBlue I normally ❤️ you but this Late Flightst flight experience was the worst. 2 hours on runway no wifi &amp; tv not working properly,,2015-02-17 11:20:57 -0800,New York NY,Eastern Time (US & Canada)
431,-1442287615,negative,1,Customer Service Issue,1,Southwest,,OnyxMediagroup1,,0,@SouthwestAir do you do auto callbacks so I don't have to wait on hold?,,2015-02-17 11:21:01 -0800,USA,Eastern Time (US & Canada)
432,792870912,negative,1,Flight Attendant Complaints,0.3511,Southwest,,clarelanusse,,0,@SouthwestAir your gate agent re-routed an impossible itinerary and we had to find a new airline to get us home. Super bummed about this,,2015-02-17 11:21:03 -0800,,Pacific Time (US & Canada)
433,961048576,negative,1,Late Flight,0.6489,United,,jupiterjpr,,0,@united  flight 441 on 2/4 was delayed over three hours because the pilot never showed up!,,2015-02-17 11:21:10 -0800,,
434,1695035393,neutral,0,,0,US Airways,,zachupton,,0,@USAirways unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles,,2015-02-17 11:21:52 -0800,Beavercreek Ohio,
435,-1270718462,negative,1,Can't Tell,0.6632,Southwest,,clarelanusse,,0,@SouthwestAir good thing we noticed because she had re-routed 7 total passengers on an impossible triple connection as well,,2015-02-17 11:22:48 -0800,,Pacific Time (US & Canada)
436,193077249,positive,1,,,Delta,,OBF_Walt,,0,@JetBlue Learning about your awesome twitter management today in my Social Media Marketing class! keep up the good work! @SXU @PhD_Mama_,,2015-02-17 11:23:21 -0800,,
437,-394125312,negative,1,Late Flight,0.7139,United,,conlach,,0,@united I'm not this person but I've been sitting in Denver for three hours and all I want to do is get on a plane. Please let me go home.,,2015-02-17 11:23:36 -0800,Bozeman Montana,Central Time (US & Canada)
438,-1203232768,negative,0,Customer Service Issue,0.65,United,,MBinMD,,0,@united - could you please send me a phone # to the refunds department?  We have submitted our claim through email without success.,,2015-02-17 11:23:49 -0800,,Eastern Time (US & Canada)
439,-1181470720,negative,0,Can't Tell,0.6566,Delta,,EasyEdmund,,0,@JetBlue just learning about your famous apology in social media marketing. Is Twitter an asset for Jet Blue now? @PhD_Mama_,,2015-02-17 11:23:55 -0800,OH-LA-AZ-NY-AFG-IL-?,
440,-2038276096,neutral,1,,,Southwest,,RBrandtPhoto,,0,@SouthwestAir Just sent you a DM with the details.,,2015-02-17 11:24:19 -0800,,
441,1514692610,neutral,0,,0,United,,CWWMUK,,0,@united No not received any e-mails in either Inbox or junk/spam,,2015-02-17 11:24:29 -0800,North West of England,
442,1858617345,negative,0,Can't Tell,0.3883,Southwest,,leahennessy,,0,@SouthwestAir please PM me the number where I can lodge formal complaints. Thx,,2015-02-17 11:24:31 -0800,Cambridge MA,
443,-1052221440,negative,1,Customer Service Issue,1,US Airways,,Dazoulai,,0,@USAirways Thks 4 tip. Seems like a workaround rather than a customer-friendly solution. They should have an easily accessible email.,,2015-02-17 11:24:48 -0800,,
444,848580608,negative,1,Bad Flight,1,Delta,,gczark,,0,@JetBlue hard to tell but was told wifi only worked for one side of the plane.,,2015-02-17 11:25:17 -0800,New York NY,Eastern Time (US & Canada)
445,1556230144,negative,0,Late Flight,0.6633,United,,jmacie3,,0,@united thanks kp but luckily my transfer has maintenance issues and is still delayed so I didn't miss my transfer...,,2015-02-17 11:26:18 -0800,,
446,1623334912,positive,0,,,Southwest,,joshgrider,,0,@SouthwestAir got it squared away. Thank you. I had a man on the inside help me out!,,2015-02-17 11:26:37 -0800,New Braunfels TX,Central Time (US & Canada)
447,-1924648958,negative,1,Bad Flight,0.6481,United,,DGomezPearlberg,,1,@united its 2015 and no power outlets at the seats on a 6 hour flight to California? Seriously? This is why airlines are failing!! Pathetic!,[40.70749747 -74.17084113],2015-02-17 11:27:03 -0800,NYC,Eastern Time (US & Canada)
448,-339202047,neutral,1,,,Southwest,,realMattHolt,,0,@SouthwestAir chances of flight leaving BNA tomorrow at 6:20 am (to LGA)?,,2015-02-17 11:27:04 -0800,nyc/nashville/san diego,Eastern Time (US & Canada)
449,-1781207040,negative,1,Flight Booking Problems,0.3571,United,,TexanHollie,,0,@united I don't need to make any changes. I reserved my seats when I bought my tickets and there was an error &amp; now there are no comp seats,,2015-02-17 11:27:15 -0800,The Lone Star State,Central Time (US & Canada)
450,-1224196096,neutral,1,,,Virgin America,,paulhting,,0,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,,2015-02-17 11:27:20 -0800,Charlottesville VA,Eastern Time (US & Canada)
451,2026000384,negative,0,Flight Booking Problems,0.3626,United,,TexanHollie,,0,@united I don't see how I need to spend an extra $100 bc of ur equipment failure.,,2015-02-17 11:27:37 -0800,The Lone Star State,Central Time (US & Canada)
452,1644691456,negative,1,Flight Attendant Complaints,1,United,,thodge77,,0,@united waiting for flight 4567 to memphis. Incredibly rude gate agent waited until after departure time to announce delay. (1 of 2) #rude,,2015-02-17 11:28:00 -0800,Memphis,Central Time (US & Canada)
453,390225920,negative,1,Customer Service Issue,1,US Airways,,izzyflan,,0,@USAirways never in my life have I dealt with such poor customer service irresponsible staff and lack of care LGA-IAH day 2 baggage in NC?,,2015-02-17 11:29:12 -0800,,
454,1565007872,negative,0,Flight Attendant Complaints,0.3523,United,,thodge77,,0,@united flight 4567 agent now wandered off. Pilots came out looking for her. Went to charge her personal phone which she'd been txting on,,2015-02-17 11:29:13 -0800,Memphis,Central Time (US & Canada)
455,-855093248,negative,1,Flight Attendant Complaints,1,United,,DGomezPearlberg,,1,@united each flight is worse than last! flight attendants don't even know whether the plane is equipped with power outlets at the seats!,[40.70773298 -74.17069948],2015-02-17 11:29:29 -0800,NYC,Eastern Time (US & Canada)
456,1787314176,negative,1,Cancelled Flight,1,United,,thodge77,,0,@united flight 4567 have already been Cancelled Flightled once been trying to get home two days. Staff being very unhelpful.,,2015-02-17 11:30:13 -0800,Memphis,Central Time (US & Canada)
457,1002979328,negative,0,Lost Luggage,0.6533,United,,rizolltizide,,0,@united who can tell me where they are?,,2015-02-17 11:30:51 -0800,St. Pete,Eastern Time (US & Canada)
458,780288000,negative,1,Bad Flight,0.3733,US Airways,,j_husucks,,0,@USAirways @Jack_Kairys your site clearly explains we are allowed a carry on. This was allowed at PIT but not BOS. How does that make sense?,,2015-02-17 11:31:08 -0800,,
459,1367879681,neutral,0,,,Delta,,Clagett,,0,@JetBlue 2:55 tomorrow from RIC to BOS. Looking good or am I better rescheduling?,,2015-02-17 11:31:27 -0800,"Jamestown Virginia ",
460,-577433600,positive,1,,,Delta,,DrewRHacker,,1,@JetBlue Thank you that it is not just a livery; it is a culture that 16000+ crewmembers embody daily #thanksDave http://t.co/iNNP0Kkyby,,2015-02-17 11:31:33 -0800,,
461,-62390269,neutral,1,,,US Airways,,JenniesMagic,,0,@USAirways done,,2015-02-17 11:31:53 -0800,,Eastern Time (US & Canada)
462,-989302784,negative,1,Customer Service Issue,1,US Airways,,rkasold,,0,@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?,,2015-02-17 11:32:01 -0800,,Eastern Time (US & Canada)
463,-1207812096,neutral,0,,0,Southwest,,Gomeziz,,0,@SouthwestAir  Tried to DM you it won't let me as it says you are not following me.,,2015-02-17 11:32:10 -0800,Austin TX,Central Time (US & Canada)
464,-1895682048,negative,1,Flight Attendant Complaints,0.6923,US Airways,,j_husucks,,0,@USAirways also your employees were LESS then helpful when @Jack_Kairys was checking his bag. Two just left their desks completely (1/2),,2015-02-17 11:32:26 -0800,,
465,847388672,negative,1,Flight Attendant Complaints,1,US Airways,,j_husucks,,0,@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks,,2015-02-17 11:33:32 -0800,,
466,1950883841,neutral,0,,,Delta,,mtmridesbikes,,0,@JetBlue rocking the Tim McGraw hold music,[0.0 0.0],2015-02-17 11:33:43 -0800,Raleigh NC,
467,1598160898,neutral,0,,0,Delta,,shawnaldridge,,0,@JetBlue Haha. I figured that. I was meaning there's no return flights out of Charlotte. It's like N/A for a week plus,,2015-02-17 11:34:44 -0800,Portland OR,Pacific Time (US & Canada)
